{'r_arm': 106.0677018558626},{'l_arm': 107.03389135684068},{'r_leg': 20.3734433803004},{'l_leg': 21.326958612819965},{'r_shoulder': 113.72375229484565},{'l_shoulder': 88.13804219014898},{'r_hip': 55.87942054944608},{'l_hip': 59.81381119720948},front
{'r_arm': 109.8887833855385},{'l_arm': 114.26367196863976},{'r_leg': 19.1177296129363},{'l_leg': 20.437178764058956},{'r_shoulder': 119.20554540223499},{'l_shoulder': 96.85887446014101},{'r_hip': 51.275509539011246},{'l_hip': 55.19645076932011},front
{'r_arm': 94.44594935470226},{'l_arm': 101.87088559166382},{'r_leg': 18.081159703902664},{'l_leg': 20.845741867099502},{'r_shoulder': 116.40500049309512},{'l_shoulder': 86.7815803776231},{'r_hip': 52.911981303261996},{'l_hip': 57.58583539863126},front
{'r_arm': 93.86037779086608},{'l_arm': 99.49175806582295},{'r_leg': 16.24853536307667},{'l_leg': 18.180611703099867},{'r_shoulder': 117.18315133328191},{'l_shoulder': 88.47316624764012},{'r_hip': 48.21524348083442},{'l_hip': 52.283426910949984},front
{'r_arm': 98.29654321969319},{'l_arm': 113.38227224452324},{'r_leg': 15.240043864324711},{'l_leg': 16.743243982694207},{'r_shoulder': 128.68267993710384},{'l_shoulder': 108.89471752386228},{'r_hip': 32.616469771979155},{'l_hip': 37.64561838035199},front
{'r_arm': 74.03208402329064},{'l_arm': 116.81374004485113},{'r_leg': 16.247107357520537},{'l_leg': 18.039294750491536},{'r_shoulder': 128.05414124807595},{'l_shoulder': 103.3074715254264},{'r_hip': 38.11391351159172},{'l_hip': 43.801423052347374},front
{'r_arm': 69.5242445157694},{'l_arm': 89.08424555661426},{'r_leg': 16.246495913093327},{'l_leg': 18.792919102219297},{'r_shoulder': 115.04269762269884},{'l_shoulder': 85.55198712904439},{'r_hip': 39.274193467209585},{'l_hip': 46.18688012366508},front
{'r_arm': 79.56233936769328},{'l_arm': 104.28879628794658},{'r_leg': 15.668659590329503},{'l_leg': 17.390362517426603},{'r_shoulder': 125.63608843381786},{'l_shoulder': 109.48797316408498},{'r_hip': 30.257023988128008},{'l_hip': 35.53595471521062},front
{'r_arm': 87.98899520858693},{'l_arm': 105.26234793680293},{'r_leg': 14.505485189236948},{'l_leg': 16.34871045310012},{'r_shoulder': 130.68175845824572},{'l_shoulder': 116.48764011841853},{'r_hip': 27.820195933644563},{'l_hip': 31.684903561614703},front
{'r_arm': 92.63302468667291},{'l_arm': 102.19678139601663},{'r_leg': 13.679448147682942},{'l_leg': 15.741330852692377},{'r_shoulder': 134.62658669174374},{'l_shoulder': 118.79457620982207},{'r_hip': 25.11146758132437},{'l_hip': 26.70127783727096},front
{'r_arm': 104.43014549043141},{'l_arm': 112.01246402517751},{'r_leg': 12.185202620198895},{'l_leg': 14.36578989975741},{'r_shoulder': 142.41505471564142},{'l_shoulder': 131.1139981170727},{'r_hip': 21.696181625669443},{'l_hip': 20.862354823877194},front
{'r_arm': 87.1744912551449},{'l_arm': 95.64429072758402},{'r_leg': 12.039896310330446},{'l_leg': 14.425747145866278},{'r_shoulder': 133.13194919880326},{'l_shoulder': 117.1690652291191},{'r_hip': 23.267669922255592},{'l_hip': 21.757381660119908},front
{'r_arm': 80.00582280326091},{'l_arm': 89.18798125927773},{'r_leg': 12.035924900479404},{'l_leg': 14.664718483018017},{'r_shoulder': 126.34926372609752},{'l_shoulder': 110.10973449143617},{'r_hip': 28.047479032335158},{'l_hip': 27.674778388479037},front
{'r_arm': 85.78303606429233},{'l_arm': 90.92645935487407},{'r_leg': 11.936050209903682},{'l_leg': 14.838765707197378},{'r_shoulder': 131.54650770573218},{'l_shoulder': 116.87893857655239},{'r_hip': 25.168808342381105},{'l_hip': 24.530802368883617},front
{'r_arm': 90.58902239260529},{'l_arm': 99.19022573540704},{'r_leg': 11.809764487078132},{'l_leg': 14.863147194920417},{'r_shoulder': 135.5890945352553},{'l_shoulder': 125.0222085089393},{'r_hip': 23.031074155883033},{'l_hip': 21.69018782188805},front
